antecedents,consequents,antecedent support,consequent support,support,confidence
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.09806567701304543,0.3651596941070625,0.06106612685560054,0.6227064220183487
"frozenset({'Spider-Man: Far from Home', 'Deadpool 2'})","frozenset({'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",0.08142150247413406,0.23403058929374718,0.06106612685560054,0.75
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel', 'Spider-Man: Far from Home'})",frozenset({'Avengers: Infinity War - Part I'}),0.05263157894736842,0.5953666216824112,0.05161943319838057,0.9807692307692308
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel', 'Avengers: Infinity War - Part I'})",frozenset({'Spider-Man: Far from Home'}),0.09008097165991903,0.12708052181736393,0.05161943319838057,0.5730337078651685
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})",frozenset({'Captain Marvel'}),0.06500224921277553,0.1420377867746289,0.05161943319838057,0.7941176470588235
"frozenset({'Captain Marvel', 'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})",frozenset({'Ant-Man and the Wasp'}),0.06432748538011696,0.20535312640575798,0.05161943319838057,0.8024475524475525
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel'})","frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})",0.09300494826810617,0.10290148448043185,0.05161943319838057,0.5550181378476421
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home'})","frozenset({'Captain Marvel', 'Avengers: Infinity War - Part I'})",0.06758884390463338,0.1293297345928925,0.05161943319838057,0.7637271214642263
"frozenset({'Captain Marvel', 'Spider-Man: Far from Home'})","frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part I'})",0.0669140800719748,0.18848403058929375,0.05161943319838057,0.7714285714285716
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})","frozenset({'Ant-Man and the Wasp', 'Captain Marvel'})",0.10290148448043185,0.09300494826810617,0.05161943319838057,0.5016393442622951
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home', 'Avengers: Infinity War - Part II'})",frozenset({'Avengers: Infinity War - Part I'}),0.06511470985155196,0.5953666216824112,0.06354026090868196,0.9758203799654577
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})",frozenset({'Avengers: Infinity War - Part II'}),0.06500224921277553,0.3116284300494827,0.06354026090868196,0.9775086505190311
"frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",frozenset({'Spider-Man: Far from Home'}),0.11695906432748537,0.12708052181736393,0.06354026090868196,0.5432692307692308
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I', 'Avengers: Infinity War - Part II'})",frozenset({'Ant-Man and the Wasp'}),0.09896536212325686,0.20535312640575798,0.06354026090868196,0.6420454545454546
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home'})","frozenset({'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",0.06758884390463338,0.23819163292847503,0.06354026090868196,0.940099833610649
"frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part II'})","frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})",0.12190733243364822,0.10290148448043185,0.06354026090868196,0.5212177121771218
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part II'})","frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part I'})",0.11650922177237967,0.18848403058929375,0.06354026090868196,0.5453667953667953
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})","frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part II'})",0.10290148448043185,0.12190733243364822,0.06354026090868196,0.6174863387978142
frozenset({'Spider-Man: Far from Home'}),"frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",0.12708052181736393,0.11695906432748537,0.06354026090868196,0.5
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Avengers: Infinity War - Part I'}),0.05263157894736842,0.5953666216824112,0.050944669365722,0.9679487179487181
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.06500224921277553,0.33468286099865047,0.050944669365722,0.7837370242214533
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",frozenset({'Ant-Man and the Wasp'}),0.08130904183535763,0.20535312640575798,0.050944669365722,0.6265560165975104
"frozenset({'Ant-Man and the Wasp', 'Spider-Man: Far from Home'})","frozenset({'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",0.06758884390463338,0.23403058929374718,0.050944669365722,0.7537437603993344
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse'})","frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part I'})",0.09806567701304543,0.18848403058929375,0.050944669365722,0.5194954128440368
"frozenset({'Captain Marvel', 'Avengers: Infinity War - Part II', 'Spider-Man: Far from Home'})",frozenset({'Avengers: Infinity War - Part I'}),0.06545209176788123,0.5953666216824112,0.06354026090868196,0.970790378006873
"frozenset({'Captain Marvel', 'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",frozenset({'Spider-Man: Far from Home'}),0.1122357174988754,0.12708052181736393,0.06354026090868196,0.5661322645290581
"frozenset({'Captain Marvel', 'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})",frozenset({'Avengers: Infinity War - Part II'}),0.06432748538011696,0.3116284300494827,0.06354026090868196,0.9877622377622378
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",frozenset({'Captain Marvel'}),0.09896536212325686,0.1420377867746289,0.06354026090868196,0.6420454545454546
"frozenset({'Captain Marvel', 'Avengers: Infinity War - Part II'})","frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})",0.11898335582546109,0.10290148448043185,0.06354026090868196,0.5340264650283554
"frozenset({'Captain Marvel', 'Spider-Man: Far from Home'})","frozenset({'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",0.0669140800719748,0.23819163292847503,0.06354026090868196,0.9495798319327733
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part II'})","frozenset({'Captain Marvel', 'Avengers: Infinity War - Part I'})",0.11650922177237967,0.1293297345928925,0.06354026090868196,0.5453667953667953
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})","frozenset({'Captain Marvel', 'Avengers: Infinity War - Part II'})",0.10290148448043185,0.11898335582546109,0.06354026090868196,0.6174863387978142
frozenset({'Spider-Man: Far from Home'}),"frozenset({'Captain Marvel', 'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",0.12708052181736393,0.1122357174988754,0.06354026090868196,0.5
"frozenset({'Captain Marvel', 'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Avengers: Infinity War - Part I'}),0.05263157894736842,0.5953666216824112,0.050944669365722,0.9679487179487181
"frozenset({'Captain Marvel', 'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.06432748538011696,0.33468286099865047,0.050944669365722,0.791958041958042
"frozenset({'Captain Marvel', 'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",frozenset({'Spider-Man: Far from Home'}),0.08738191632928476,0.12708052181736393,0.050944669365722,0.583011583011583
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",frozenset({'Captain Marvel'}),0.08130904183535763,0.1420377867746289,0.050944669365722,0.6265560165975104
"frozenset({'Captain Marvel', 'Spider-Man: Far from Home'})","frozenset({'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",0.0669140800719748,0.23403058929374718,0.050944669365722,0.7613445378151261
"frozenset({'Captain Marvel', 'Spider-Man: Into the Spider-Verse'})","frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})",0.09322986954565902,0.10290148448043185,0.050944669365722,0.5464414957780458
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse'})","frozenset({'Captain Marvel', 'Avengers: Infinity War - Part I'})",0.09806567701304543,0.1293297345928925,0.050944669365722,0.5194954128440368
"frozenset({'Incredibles 2', 'Spider-Man: Far from Home', 'Avengers: Infinity War - Part II'})",frozenset({'Avengers: Infinity War - Part I'}),0.05544309491677913,0.5953666216824112,0.053531264057579846,0.9655172413793103
"frozenset({'Incredibles 2', 'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})",frozenset({'Avengers: Infinity War - Part II'}),0.05521817363922627,0.3116284300494827,0.053531264057579846,0.9694501018329938
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I', 'Avengers: Infinity War - Part II'})",frozenset({'Incredibles 2'}),0.09896536212325686,0.3069050832208727,0.053531264057579846,0.5409090909090909
"frozenset({'Incredibles 2', 'Spider-Man: Far from Home'})","frozenset({'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",0.058367071524966264,0.23819163292847503,0.053531264057579846,0.9171483622350673
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})","frozenset({'Incredibles 2', 'Avengers: Infinity War - Part II'})",0.10290148448043185,0.11448493027440396,0.053531264057579846,0.5202185792349726
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part II'})",frozenset({'Avengers: Infinity War - Part I'}),0.09221772379667116,0.5953666216824112,0.07928475033738192,0.8597560975609756
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I', 'Avengers: Infinity War - Part II'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.09896536212325686,0.33468286099865047,0.07928475033738192,0.8011363636363636
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",frozenset({'Avengers: Infinity War - Part II'}),0.08130904183535763,0.3116284300494827,0.07928475033738192,0.975103734439834
"frozenset({'Avengers: Infinity War - Part II', 'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",frozenset({'Spider-Man: Far from Home'}),0.15182186234817813,0.12708052181736393,0.07928475033738192,0.5222222222222223
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part II'})","frozenset({'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",0.11650922177237967,0.23403058929374718,0.07928475033738192,0.6805019305019304
"frozenset({'Spider-Man: Far from Home', 'Spider-Man: Into the Spider-Verse'})","frozenset({'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",0.09806567701304543,0.23819163292847503,0.07928475033738192,0.8084862385321101
"frozenset({'Spider-Man: Far from Home', 'Avengers: Infinity War - Part I'})","frozenset({'Avengers: Infinity War - Part II', 'Spider-Man: Into the Spider-Verse'})",0.10290148448043185,0.1942195231668916,0.07928475033738192,0.7704918032786885
frozenset({'Spider-Man: Far from Home'}),"frozenset({'Avengers: Infinity War - Part II', 'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",0.12708052181736393,0.15182186234817813,0.07928475033738192,0.6238938053097345
"frozenset({'Ant-Man and the Wasp', 'Annihilation', 'Avengers: Infinity War - Part I'})",frozenset({'Deadpool 2'}),0.0684885290148448,0.4501799370220423,0.05847953216374269,0.8538587848932677
"frozenset({'Ant-Man and the Wasp', 'Annihilation', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part I'}),0.059941520467836254,0.5953666216824112,0.05847953216374269,0.975609756097561
"frozenset({'Annihilation', 'Avengers: Infinity War - Part I', 'Deadpool 2'})",frozenset({'Ant-Man and the Wasp'}),0.09536662168241115,0.20535312640575798,0.05847953216374269,0.6132075471698113
"frozenset({'Ant-Man and the Wasp', 'Annihilation'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.07197480881691408,0.3651596941070625,0.05847953216374269,0.8125
"frozenset({'Annihilation', 'Deadpool 2'})","frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part I'})",0.11212325686009897,0.18848403058929375,0.05847953216374269,0.5215646940822467
"frozenset({'Annihilation', 'Avengers: Infinity War - Part I', 'A Quiet Place'})",frozenset({'Deadpool 2'}),0.08007197480881692,0.4501799370220423,0.06264057579847053,0.7823033707865167
"frozenset({'Annihilation', 'Avengers: Infinity War - Part I', 'Deadpool 2'})",frozenset({'A Quiet Place'}),0.09536662168241115,0.247638326585695,0.06264057579847053,0.6568396226415094
"frozenset({'Annihilation', 'A Quiet Place', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part I'}),0.07130004498425552,0.5953666216824112,0.06264057579847053,0.8785488958990535
"frozenset({'Deadpool 2', 'Avengers: Infinity War - Part I', 'A Quiet Place'})",frozenset({'Annihilation'}),0.1210076473234368,0.21547458389563653,0.06264057579847053,0.5176579925650557
"frozenset({'Annihilation', 'A Quiet Place'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.11729644624381466,0.3651596941070625,0.06264057579847053,0.5340364333652924
"frozenset({'Annihilation', 'Deadpool 2'})","frozenset({'Avengers: Infinity War - Part I', 'A Quiet Place'})",0.11212325686009897,0.1616059379217274,0.06264057579847053,0.5586760280842527
"frozenset({'Annihilation', 'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",frozenset({'Deadpool 2'}),0.0744489428699955,0.4501799370220423,0.05713000449842555,0.7673716012084593
"frozenset({'Annihilation', 'Avengers: Infinity War - Part II', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part I'}),0.058929374718848404,0.5953666216824112,0.05713000449842555,0.9694656488549618
"frozenset({'Annihilation', 'Avengers: Infinity War - Part I', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part II'}),0.09536662168241115,0.3116284300494827,0.05713000449842555,0.5990566037735849
"frozenset({'Annihilation', 'Avengers: Infinity War - Part II'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.08187134502923976,0.3651596941070625,0.05713000449842555,0.6978021978021978
"frozenset({'Annihilation', 'Deadpool 2'})","frozenset({'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",0.11212325686009897,0.23819163292847503,0.05713000449842555,0.5095285857572718
"frozenset({'Annihilation', 'Incredibles 2', 'Avengers: Infinity War - Part I'})",frozenset({'Deadpool 2'}),0.0641025641025641,0.4501799370220423,0.053306342780026994,0.8315789473684212
"frozenset({'Annihilation', 'Incredibles 2', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part I'}),0.0561178587494377,0.5953666216824112,0.053306342780026994,0.9498997995991985
"frozenset({'Annihilation', 'Avengers: Infinity War - Part I', 'Deadpool 2'})",frozenset({'Incredibles 2'}),0.09536662168241115,0.3069050832208727,0.053306342780026994,0.5589622641509434
"frozenset({'Annihilation', 'Incredibles 2'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.07343679712100765,0.3651596941070625,0.053306342780026994,0.7258805513016846
"frozenset({'Annihilation', 'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",frozenset({'Deadpool 2'}),0.07130004498425552,0.4501799370220423,0.05510571300044984,0.7728706624605678
"frozenset({'Annihilation', 'Spider-Man: Into the Spider-Verse', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part I'}),0.05904183535762483,0.5953666216824112,0.05510571300044984,0.9333333333333333
"frozenset({'Annihilation', 'Avengers: Infinity War - Part I', 'Deadpool 2'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.09536662168241115,0.33468286099865047,0.05510571300044984,0.5778301886792453
"frozenset({'Annihilation', 'Spider-Man: Into the Spider-Verse'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.08681961313540261,0.3651596941070625,0.05510571300044984,0.6347150259067358
"frozenset({'Annihilation', 'Avengers: Infinity War - Part II', 'Spider-Man: Into the Spider-Verse'})",frozenset({'Avengers: Infinity War - Part I'}),0.05645524066576698,0.5953666216824112,0.05229419703103914,0.9262948207171315
"frozenset({'Annihilation', 'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.0744489428699955,0.33468286099865047,0.05229419703103914,0.7024169184290031
"frozenset({'Annihilation', 'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",frozenset({'Avengers: Infinity War - Part II'}),0.07130004498425552,0.3116284300494827,0.05229419703103914,0.7334384858044164
"frozenset({'Annihilation', 'Avengers: Infinity War - Part II'})","frozenset({'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",0.08187134502923976,0.23403058929374718,0.05229419703103914,0.6387362637362638
"frozenset({'Annihilation', 'Spider-Man: Into the Spider-Verse'})","frozenset({'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",0.08681961313540261,0.23819163292847503,0.05229419703103914,0.6023316062176166
"frozenset({'Ant-Man and the Wasp', 'Venom', 'Avengers: Infinity War - Part I'})",frozenset({'Deadpool 2'}),0.07163742690058479,0.4501799370220423,0.06297795771479982,0.8791208791208791
"frozenset({'Ant-Man and the Wasp', 'Venom', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part I'}),0.06455240665766981,0.5953666216824112,0.06297795771479982,0.975609756097561
"frozenset({'Venom', 'Avengers: Infinity War - Part I', 'Deadpool 2'})",frozenset({'Ant-Man and the Wasp'}),0.08378317588843905,0.20535312640575798,0.06297795771479982,0.7516778523489933
"frozenset({'Ant-Man and the Wasp', 'Venom'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.07456140350877193,0.3651596941070625,0.06297795771479982,0.8446455505279035
"frozenset({'Venom', 'Avengers: Infinity War - Part I'})","frozenset({'Ant-Man and the Wasp', 'Deadpool 2'})",0.10211426000899686,0.15204678362573099,0.06297795771479982,0.6167400881057268
"frozenset({'Venom', 'Deadpool 2'})","frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part I'})",0.09109311740890688,0.18848403058929375,0.06297795771479982,0.691358024691358
frozenset({'Venom'}),"frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.12291947818263607,0.14507422402159245,0.06297795771479982,0.5123513266239708
"frozenset({'Venom', 'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",frozenset({'Deadpool 2'}),0.06905083220872694,0.4501799370220423,0.058816914080071975,0.8517915309446255
"frozenset({'Venom', 'Avengers: Infinity War - Part II', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part I'}),0.06061628430049483,0.5953666216824112,0.058816914080071975,0.9703153988868274
"frozenset({'Venom', 'Avengers: Infinity War - Part I', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part II'}),0.08378317588843905,0.3116284300494827,0.058816914080071975,0.702013422818792
"frozenset({'Venom', 'Avengers: Infinity War - Part II'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.07354925775978408,0.3651596941070625,0.058816914080071975,0.7996941896024464
"frozenset({'Venom', 'Avengers: Infinity War - Part I'})","frozenset({'Avengers: Infinity War - Part II', 'Deadpool 2'})",0.10211426000899686,0.16576698155645525,0.058816914080071975,0.5759911894273128
"frozenset({'Venom', 'Deadpool 2'})","frozenset({'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",0.09109311740890688,0.23819163292847503,0.058816914080071975,0.645679012345679
"frozenset({'Venom', 'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",frozenset({'Deadpool 2'}),0.06275303643724696,0.4501799370220423,0.05398110661268556,0.860215053763441
"frozenset({'Venom', 'Spider-Man: Into the Spider-Verse', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part I'}),0.05679262258209627,0.5953666216824112,0.05398110661268556,0.9504950495049506
"frozenset({'Venom', 'Avengers: Infinity War - Part I', 'Deadpool 2'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.08378317588843905,0.33468286099865047,0.05398110661268556,0.6442953020134229
"frozenset({'Venom', 'Spider-Man: Into the Spider-Verse'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.06972559604138552,0.3651596941070625,0.05398110661268556,0.7741935483870968
"frozenset({'Venom', 'Avengers: Infinity War - Part I'})","frozenset({'Spider-Man: Into the Spider-Verse', 'Deadpool 2'})",0.10211426000899686,0.1715024741340531,0.05398110661268556,0.5286343612334802
"frozenset({'Venom', 'Deadpool 2'})","frozenset({'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",0.09109311740890688,0.23403058929374718,0.05398110661268556,0.5925925925925927
"frozenset({'Ant-Man and the Wasp', 'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Avengers: Infinity War - Part I'}),0.07219973009446694,0.5953666216824112,0.07107512370670266,0.9844236760124611
"frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part I', 'Solo: A Star Wars Story'})",frozenset({'Deadpool 2'}),0.08636977058029689,0.4501799370220423,0.07107512370670266,0.8229166666666667
"frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Ant-Man and the Wasp'}),0.0990778227620333,0.20535312640575798,0.07107512370670266,0.717366628830874
"frozenset({'Ant-Man and the Wasp', 'Solo: A Star Wars Story'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.0891812865497076,0.3651596941070625,0.07107512370670266,0.7969735182849937
"frozenset({'Deadpool 2', 'Solo: A Star Wars Story'})","frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part I'})",0.10841205578047683,0.18848403058929375,0.07107512370670266,0.6556016597510375
"frozenset({'Avengers: Infinity War - Part I', 'Solo: A Star Wars Story'})","frozenset({'Ant-Man and the Wasp', 'Deadpool 2'})",0.13304093567251463,0.15204678362573099,0.07107512370670266,0.5342349957734573
"frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'A Quiet Place'}),0.0990778227620333,0.247638326585695,0.05229419703103914,0.5278093076049943
"frozenset({'Solo: A Star Wars Story', 'Deadpool 2', 'A Quiet Place'})",frozenset({'Avengers: Infinity War - Part I'}),0.05544309491677913,0.5953666216824112,0.05229419703103914,0.9432048681541582
"frozenset({'Solo: A Star Wars Story', 'Avengers: Infinity War - Part I', 'A Quiet Place'})",frozenset({'Deadpool 2'}),0.06174089068825911,0.4501799370220423,0.05229419703103914,0.8469945355191257
"frozenset({'A Quiet Place', 'Solo: A Star Wars Story'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.07062528115159694,0.3651596941070625,0.05229419703103914,0.7404458598726115
"frozenset({'Avengers: Infinity War - Part II', 'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Avengers: Infinity War - Part I'}),0.06309041835357625,0.5953666216824112,0.06286549707602339,0.9964349376114081
"frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Avengers: Infinity War - Part II'}),0.0990778227620333,0.3116284300494827,0.06286549707602339,0.6345062429057888
"frozenset({'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I', 'Solo: A Star Wars Story'})",frozenset({'Deadpool 2'}),0.07984705353126406,0.4501799370220423,0.06286549707602339,0.7873239436619718
"frozenset({'Deadpool 2', 'Solo: A Star Wars Story'})","frozenset({'Avengers: Infinity War - Part II', 'Avengers: Infinity War - Part I'})",0.10841205578047683,0.23819163292847503,0.06286549707602339,0.5798755186721991
"frozenset({'Avengers: Infinity War - Part II', 'Solo: A Star Wars Story'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.08310841205578047,0.3651596941070625,0.06286549707602339,0.7564276048714479
"frozenset({'Incredibles 2', 'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Avengers: Infinity War - Part I'}),0.06399010346378767,0.5953666216824112,0.0612910481331534,0.9578207381370828
"frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Incredibles 2'}),0.0990778227620333,0.3069050832208727,0.0612910481331534,0.6186152099886493
"frozenset({'Incredibles 2', 'Avengers: Infinity War - Part I', 'Solo: A Star Wars Story'})",frozenset({'Deadpool 2'}),0.07501124606387764,0.4501799370220423,0.0612910481331534,0.8170914542728636
"frozenset({'Deadpool 2', 'Solo: A Star Wars Story'})","frozenset({'Incredibles 2', 'Avengers: Infinity War - Part I'})",0.10841205578047683,0.23650472334682862,0.0612910481331534,0.5653526970954357
"frozenset({'Incredibles 2', 'Solo: A Star Wars Story'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.08310841205578047,0.3651596941070625,0.0612910481331534,0.7374830852503383
"frozenset({'Spider-Man: Into the Spider-Verse', 'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Avengers: Infinity War - Part I'}),0.059941520467836254,0.5953666216824112,0.058254610886189835,0.9718574108818012
"frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2', 'Solo: A Star Wars Story'})",frozenset({'Spider-Man: Into the Spider-Verse'}),0.0990778227620333,0.33468286099865047,0.058254610886189835,0.5879682179341658
"frozenset({'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I', 'Solo: A Star Wars Story'})",frozenset({'Deadpool 2'}),0.07343679712100765,0.4501799370220423,0.058254610886189835,0.7932618683001532
"frozenset({'Deadpool 2', 'Solo: A Star Wars Story'})","frozenset({'Spider-Man: Into the Spider-Verse', 'Avengers: Infinity War - Part I'})",0.10841205578047683,0.23403058929374718,0.058254610886189835,0.5373443983402489
"frozenset({'Spider-Man: Into the Spider-Verse', 'Solo: A Star Wars Story'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.08029689608636977,0.3651596941070625,0.058254610886189835,0.7254901960784315
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel', 'Avengers: Infinity War - Part I'})",frozenset({'Deadpool 2'}),0.09008097165991903,0.4501799370220423,0.07163742690058479,0.7952559300873907
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel', 'Deadpool 2'})",frozenset({'Avengers: Infinity War - Part I'}),0.07253711201079623,0.5953666216824112,0.07163742690058479,0.9875968992248061
"frozenset({'Captain Marvel', 'Avengers: Infinity War - Part I', 'Deadpool 2'})",frozenset({'Ant-Man and the Wasp'}),0.0935672514619883,0.20535312640575798,0.07163742690058479,0.765625
"frozenset({'Ant-Man and the Wasp', 'Captain Marvel'})","frozenset({'Avengers: Infinity War - Part I', 'Deadpool 2'})",0.09300494826810617,0.3651596941070625,0.07163742690058479,0.770253929866989
"frozenset({'Captain Marvel', 'Avengers: Infinity War - Part I'})","frozenset({'Ant-Man and the Wasp', 'Deadpool 2'})",0.1293297345928925,0.15204678362573099,0.07163742690058479,0.5539130434782609
"frozenset({'Captain Marvel', 'Deadpool 2'})","frozenset({'Ant-Man and the Wasp', 'Avengers: Infinity War - Part I'})",0.09660368870895186,0.18848403058929375,0.07163742690058479,0.7415599534342259
